Deformação 1 comprimento do gabarito;"50,00000";mm
"5,00000";"4,17425";"606,25806";"2,35368"
"5,01000";"4,18256";"606,70056";"2,35860"
"5,02000";"4,19081";"607,13873";"2,36377"
"5,03000";"4,19912";"607,58258";"2,36801"
"5,04000";"4,20737";"608,02216";"2,37184"
"5,05000";"4,21575";"608,45593";"2,37588"
"5,06000";"4,22406";"608,89343";"2,38010"
"5,07000";"4,23244";"609,33655";"2,38431"
"5,08000";"4,24081";"609,78253";"2,38887"
"5,09000";"4,24919";"610,22449";"2,39416"
"5,10000";"4,25756";"610,67517";"2,40000"
"5,11000";"4,26594";"611,11682";"2,40591"
"5,12000";"4,27431";"611,55804";"2,41233"
"5,13000";"4,28275";"612,00055";"2,41897"
"5,14000";"4,29119";"612,45502";"2,42512"
"5,15000";"4,29956";"612,91272";"2,43101"
"5,16000";"4,30794";"613,36249";"2,43673"
"5,17000";"4,31625";"613,80298";"2,44216"
"5,18000";"4,32456";"614,23779";"2,44741"
"5,19000";"4,33281";"614,65448";"2,45243"
"5,20000";"4,34112";"615,05591";"2,45821"
"5,21000";"4,34950";"615,45471";"2,46401"
"5,22000";"4,35781";"615,85968";"2,46948"
"5,23000";"4,36612";"616,27362";"2,47445"
"5,24000";"4,37444";"616,70264";"2,47864"
"5,25000";"4,38269";"617,11957";"2,48204"
"5,26000";"4,39100";"617,52161";"2,48557"
"5,27000";"4,39931";"617,92773";"2,48948"
"5,28000";"4,40762";"618,32648";"2,49345"
"5,29000";"4,41594";"618,72321";"2,49758"
"5,30000";"4,42425";"619,12024";"2,50271"
"5,31000";"4,43256";"619,52319";"2,50812"
"5,32000";"4,44087";"619,92377";"2,51383"
"5,33000";"4,44912";"620,32819";"2,51956"
"5,34000";"4,45737";"620,73041";"2,52546"
"5,35000";"4,46569";"621,12897";"2,53166"
"5,36000";"4,47406";"621,52124";"2,53739"
"5,37000";"4,48237";"621,91833";"2,54247"
"5,38000";"4,49081";"622,33057";"2,54707"
"5,39000";"4,49919";"622,74048";"2,55100"
"5,40000";"4,50750";"623,14777";"2,55493"
"5,41000";"4,51587";"623,56354";"2,55873"
"5,42000";"4,52425";"623,96759";"2,56237"
"5,43000";"4,53262";"624,36121";"2,56606"
"5,44000";"4,54106";"624,76727";"2,56971"
"5,45000";"4,54950";"625,18341";"2,57333"
"5,46000";"4,55781";"625,59955";"2,57715"
"5,47000";"4,56619";"625,99786";"2,58093"
"5,48000";"4,57450";"626,39532";"2,58475"
"5,49000";"4,58281";"626,79596";"2,58936"
"5,50000";"4,59106";"627,17676";"2,59427"
"5,51000";"4,59944";"627,55780";"2,59937"
"5,52000";"4,60775";"627,92914";"2,60443"
"5,53000";"4,61606";"628,29425";"2,60977"
"5,54000";"4,62437";"628,66888";"2,61536"
"5,55000";"4,63269";"629,03839";"2,62120"
"5,56000";"4,64094";"629,40045";"2,62690"
"5,57000";"4,64925";"629,76300";"2,63218"
"5,58000";"4,65756";"630,13239";"2,63653"
"5,59000";"4,66587";"630,49414";"2,64038"
"5,60000";"4,67419";"630,84906";"2,64459"
"5,61000";"4,68250";"631,22052";"2,64950"
"5,62000";"4,69081";"631,59583";"2,65498"
"5,63000";"4,69906";"631,96442";"2,66142"
"5,64000";"4,70737";"632,32806";"2,66812"
"5,65000";"4,71569";"632,69446";"2,67450"
"5,66000";"4,72400";"633,05035";"2,68052"
"5,67000";"4,73237";"633,40753";"2,68646"
"5,68000";"4,74075";"633,77045";"2,69271"
"5,69000";"4,74919";"634,13812";"2,69875"
"5,70000";"4,75756";"634,51276";"2,70490"
"5,71000";"4,76587";"634,88446";"2,71057"
"5,72000";"4,77425";"635,26215";"2,71551"
"5,73000";"4,78262";"635,63367";"2,71987"
"5,74000";"4,79106";"635,99512";"2,72420"
"5,75000";"4,79950";"636,36438";"2,72831"
"5,76000";"4,80781";"636,74359";"2,73264"
"5,77000";"4,81619";"637,11493";"2,73739"
"5,78000";"4,82450";"637,48138";"2,74266"
"5,79000";"4,83281";"637,84161";"2,74788"
"5,80000";"4,84112";"638,19202";"2,75331"
"5,81000";"4,84950";"638,53516";"2,75912"
"5,82000";"4,85781";"638,87964";"2,76537"
"5,83000";"4,86619";"639,22693";"2,77216"
"5,84000";"4,87450";"639,56781";"2,77933"
"5,85000";"4,88275";"639,90948";"2,78639"
"5,86000";"4,89106";"640,25293";"2,79252"
"5,87000";"4,89937";"640,58875";"2,79778"
"5,88000";"4,90762";"640,92474";"2,80217"
"5,89000";"4,91594";"641,26691";"2,80576"
"5,90000";"4,92431";"641,60162";"2,80887"
"5,91000";"4,93262";"641,92963";"2,81202"
"5,92000";"4,94087";"642,26031";"2,81546"
"5,93000";"4,94919";"642,58893";"2,81947"
"5,94000";"4,95744";"642,90399";"2,82431"
"5,95000";"4,96575";"643,21674";"2,82950"
"5,96000";"4,97412";"643,54150";"2,83443"
"5,97000";"4,98250";"643,88617";"2,83938"
"5,98000";"4,99094";"644,22595";"2,84458"
"5,99000";"4,99931";"644,56165";"2,85004"
"6,00000";"5,00762";"644,90875";"2,85562"
"6,01000";"5,01600";"645,25739";"2,86132"
"6,02000";"5,02437";"645,60132";"2,86705"
"6,03000";"5,03281";"645,93262";"2,87262"
"6,04000";"5,04119";"646,26306";"2,87838"
"6,05000";"5,04962";"646,59631";"2,88426"
"6,06000";"5,05794";"646,92932";"2,88980"
"6,07000";"5,06625";"647,26740";"2,89478"
"6,08000";"5,07456";"647,60767";"2,89945"
"6,09000";"5,08281";"647,93164";"2,90403"
"6,10000";"5,09112";"648,23083";"2,90824"
"6,11000";"5,09950";"648,53101";"2,91222"
"6,12000";"5,10781";"648,84399";"2,91605"
"6,13000";"5,11612";"649,14514";"2,92065"
"6,14000";"5,12444";"649,44574";"2,92454"
"6,15000";"5,13275";"649,75873";"2,92832"
"6,16000";"5,14100";"650,05975";"2,93226"
"6,17000";"5,14931";"650,35352";"2,93630"
"6,18000";"5,15762";"650,64929";"2,94043"
"6,19000";"5,16594";"650,95251";"2,94431"
"6,20000";"5,17431";"651,25287";"2,94801"
"6,21000";"5,18262";"651,54718";"2,95183"
"6,22000";"5,19087";"651,84369";"2,95525"
"6,23000";"5,19919";"652,13672";"2,95899"
"6,24000";"5,20744";"652,41766";"2,96245"
"6,25000";"5,21575";"652,70154";"2,96631"
"6,26000";"5,22412";"652,99359";"2,97065"
"6,27000";"5,23244";"653,30139";"2,97603"
"6,28000";"5,24081";"653,60590";"2,98251"
"6,29000";"5,24925";"653,91803";"2,98920"
"6,30000";"5,25756";"654,23499";"2,99576"
"6,31000";"5,26594";"654,54865";"3,00238"
"6,32000";"5,27431";"654,85120";"3,00902"
"6,33000";"5,28275";"655,16357";"3,01571"
"6,34000";"5,29112";"655,48444";"3,02227"
"6,35000";"5,29956";"655,79736";"3,02876"
"6,36000";"5,30787";"656,11633";"3,03495"
"6,37000";"5,31619";"656,42474";"3,04100"
"6,38000";"5,32450";"656,71521";"3,04669"
"6,39000";"5,33275";"656,99969";"3,05135"
"6,40000";"5,34106";"657,27997";"3,05503"
"6,41000";"5,34937";"657,55292";"3,05819"
"6,42000";"5,35769";"657,81787";"3,06094"
"6,43000";"5,36606";"658,09167";"3,06327"
"6,44000";"5,37437";"658,37683";"3,06563"
"6,45000";"5,38269";"658,66278";"3,06861"
"6,46000";"5,39094";"658,94196";"3,07184"
"6,47000";"5,39925";"659,20831";"3,07554"
"6,48000";"5,40756";"659,47211";"3,07960"
"6,49000";"5,41587";"659,73633";"3,08403"
"6,50000";"5,42425";"660,00293";"3,08890"
"6,51000";"5,43256";"660,28027";"3,09421"
"6,52000";"5,44081";"660,56049";"3,09901"
"6,53000";"5,44912";"660,83350";"3,10425"
"6,54000";"5,45744";"661,09705";"3,10993"
"6,55000";"5,46575";"661,36255";"3,11624"
"6,56000";"5,47406";"661,63300";"3,12306"
"6,57000";"5,48244";"661,90015";"3,13008"
"6,58000";"5,49081";"662,17303";"3,13803"
"6,59000";"5,49919";"662,44916";"3,14699"
"6,60000";"5,50750";"662,73364";"3,15565"
"6,61000";"5,51587";"663,01355";"3,16289"
"6,62000";"5,52425";"663,28906";"3,16880"
"6,63000";"5,53262";"663,56940";"3,17332"
"6,64000";"5,54106";"663,84448";"3,17708"
"6,65000";"5,54950";"664,12622";"3,18027"
"6,66000";"5,55787";"664,41016";"3,18321"
"6,67000";"5,56619";"664,67603";"3,18615"
"6,68000";"5,57450";"664,94281";"3,18895"
"6,69000";"5,58275";"665,19751";"3,19191"
"6,70000";"5,59106";"665,43713";"3,19541"
"6,71000";"5,59937";"665,68286";"3,19907"
"6,72000";"5,60775";"665,93665";"3,20265"
"6,73000";"5,61606";"666,18207";"3,20640"
"6,74000";"5,62437";"666,42664";"3,21043"
"6,75000";"5,63262";"666,69263";"3,21446"
"6,76000";"5,64094";"666,95935";"3,21870"
"6,77000";"5,64925";"667,21490";"3,22372"
"6,78000";"5,65756";"667,47064";"3,22949"
"6,79000";"5,66594";"667,72144";"3,23490"
"6,80000";"5,67425";"667,95728";"3,24008"
"6,81000";"5,68256";"668,19263";"3,24566"
"6,82000";"5,69087";"668,44189";"3,25087"
"6,83000";"5,69912";"668,69641";"3,25626"
"6,84000";"5,70737";"668,94409";"3,26198"
"6,85000";"5,71569";"669,18103";"3,26755"
"6,86000";"5,72406";"669,41150";"3,27313"
"6,87000";"5,73244";"669,64081";"3,27925"
"6,88000";"5,74081";"669,87494";"3,28592"
"6,89000";"5,74912";"670,12561";"3,29238"
"6,90000";"5,75750";"670,38684";"3,29754"
"6,91000";"5,76587";"670,63580";"3,30200"
"6,92000";"5,77425";"670,88501";"3,30622"
"6,93000";"5,78269";"671,14069";"3,31037"
"6,94000";"5,79112";"671,40027";"3,31445"
"6,95000";"5,79950";"671,66907";"3,31895"
"6,96000";"5,80787";"671,92993";"3,32409"
"6,97000";"5,81625";"672,18768";"3,32904"
"6,98000";"5,82456";"672,42963";"3,33416"
"6,99000";"5,83287";"672,65759";"3,33885"
"7,00000";"5,84119";"672,88715";"3,34318"
"7,01000";"5,84950";"673,11578";"3,34708"
"7,02000";"5,85787";"673,33893";"3,35068"
"7,03000";"5,86619";"673,55872";"3,35403"
"7,04000";"5,87450";"673,78693";"3,35750"
"7,05000";"5,88281";"674,01740";"3,36096"
"7,06000";"5,89106";"674,24280";"3,36466"
"7,07000";"5,89937";"674,46967";"3,36882"
"7,08000";"5,90769";"674,69263";"3,37376"
"7,09000";"5,91600";"674,91357";"3,37851"
"7,10000";"5,92431";"675,12921";"3,38292"
"7,11000";"5,93262";"675,34662";"3,38799"
"7,12000";"5,94087";"675,55530";"3,39374"
"7,13000";"5,94919";"675,76068";"3,40013"
"7,14000";"5,95744";"675,97009";"3,40660"
"7,15000";"5,96575";"676,18048";"3,41323"
"7,16000";"5,97412";"676,39844";"3,41939"
"7,17000";"5,98250";"676,62103";"3,42487"
"7,18000";"5,99087";"676,85052";"3,43007"
"7,19000";"5,99925";"677,08002";"3,43524"
"7,20000";"6,00756";"677,30585";"3,43995"
"7,21000";"6,01594";"677,52728";"3,44401"
"7,22000";"6,02431";"677,75952";"3,44757"
"7,23000";"6,03269";"677,98718";"3,45132"
"7,24000";"6,04112";"678,20758";"3,45495"
"7,25000";"6,04950";"678,42816";"3,45909"
"7,26000";"6,05787";"678,65802";"3,46402"
"7,27000";"6,06619";"678,88171";"3,46939"
"7,28000";"6,07450";"679,10785";"3,47549"
"7,29000";"6,08281";"679,32880";"3,48199"
"7,30000";"6,09112";"679,54083";"3,48850"
"7,31000";"6,09950";"679,73792";"3,49458"
"7,32000";"6,10781";"679,93579";"3,50008"
"7,33000";"6,11619";"680,14783";"3,50527"
"7,34000";"6,12444";"680,35083";"3,51015"
"7,35000";"6,13275";"680,54004";"3,51449"
"7,36000";"6,14106";"680,73743";"3,51859"
"7,37000";"6,14931";"680,93054";"3,52270"
"7,38000";"6,15762";"681,12494";"3,52703"
"7,39000";"6,16594";"681,33295";"3,53119"
"7,40000";"6,17425";"681,55157";"3,53574"
"7,41000";"6,18256";"681,75970";"3,54037"
"7,42000";"6,19087";"681,95386";"3,54549"
"7,43000";"6,19912";"682,15442";"3,55058"
"7,44000";"6,20744";"682,35321";"3,55595"
"7,45000";"6,21575";"682,54651";"3,56133"
"7,46000";"6,22406";"682,73773";"3,56650"
"7,47000";"6,23244";"682,93250";"3,57155"
"7,48000";"6,24081";"683,13202";"3,57715"
"7,49000";"6,24912";"683,32379";"3,58310"
"7,50000";"6,25750";"683,51306";"3,58931"
"7,51000";"6,26587";"683,70831";"3,59667"
"7,52000";"6,27425";"683,91388";"3,60492"
"7,53000";"6,28262";"684,12286";"3,61247"
"7,54000";"6,29106";"684,32690";"3,61969"
"7,55000";"6,29950";"684,53210";"3,62664"
"7,56000";"6,30787";"684,73615";"3,63317"
"7,57000";"6,31619";"684,94653";"3,63938"
"7,58000";"6,32450";"685,15442";"3,64517"
"7,59000";"6,33281";"685,35498";"3,65055"
"7,60000";"6,34112";"685,54443";"3,65571"
"7,61000";"6,34944";"685,71857";"3,66111"
"7,62000";"6,35775";"685,88995";"3,66654"
"7,63000";"6,36606";"686,06696";"3,67192"
"7,64000";"6,37437";"686,25049";"3,67761"
"7,65000";"6,38262";"686,42682";"3,68380"
"7,66000";"6,39094";"686,60364";"3,68948"
"7,67000";"6,39919";"686,78186";"3,69483"
"7,68000";"6,40756";"686,96222";"3,69952"
"7,69000";"6,41587";"687,14819";"3,70430"
"7,70000";"6,42419";"687,32538";"3,70939"
"7,71000";"6,43250";"687,51111";"3,71469"
"7,72000";"6,44081";"687,69128";"3,71993"
"7,73000";"6,44906";"687,86169";"3,72483"
"7,74000";"6,45737";"688,03259";"3,72975"
"7,75000";"6,46569";"688,20270";"3,73486"
"7,76000";"6,47400";"688,37726";"3,73977"
"7,77000";"6,48244";"688,54681";"3,74472"
"7,78000";"6,49081";"688,72742";"3,75027"
"7,79000";"6,49919";"688,93323";"3,75607"
"7,80000";"6,50756";"689,13904";"3,76227"
"7,81000";"6,51594";"689,34015";"3,76829"
"7,82000";"6,52431";"689,53613";"3,77433"
"7,83000";"6,53275";"689,71808";"3,78108"
"7,84000";"6,54119";"689,90729";"3,78748"
"7,85000";"6,54956";"690,10248";"3,79380"
"7,86000";"6,55794";"690,29950";"3,80124"
"7,87000";"6,56625";"690,47906";"3,80956"
"7,88000";"6,57456";"690,64386";"3,81697"
"7,89000";"6,58287";"690,80933";"3,82331"
"7,90000";"6,59119";"690,97565";"3,82943"
"7,91000";"6,59950";"691,14124";"3,83490"
"7,92000";"6,60781";"691,30688";"3,83970"
"7,93000";"6,61612";"691,46985";"3,84442"
"7,94000";"6,62444";"691,62250";"3,84907"
"7,95000";"6,63269";"691,76807";"3,85347"
"7,96000";"6,64100";"691,91925";"3,85687"
"7,97000";"6,64925";"692,07880";"3,85989"
"7,98000";"6,65756";"692,24377";"3,86313"
"7,99000";"6,66587";"692,39325";"3,86673"
"8,00000";"6,67419";"692,54236";"3,87117"
"8,01000";"6,68256";"692,70081";"3,87549"
"8,02000";"6,69081";"692,85541";"3,87977"
"8,03000";"6,69912";"693,01880";"3,88489"
"8,04000";"6,70744";"693,18115";"3,89057"
"8,05000";"6,71575";"693,33783";"3,89642"
"8,06000";"6,72412";"693,49518";"3,90208"
"8,07000";"6,73250";"693,66455";"3,90790"
"8,08000";"6,74087";"693,84418";"3,91429"
"8,09000";"6,74925";"694,01465";"3,92147"
"8,10000";"6,75762";"694,18201";"3,92801"
"8,11000";"6,76600";"694,34894";"3,93430"
"8,12000";"6,77437";"694,51660";"3,94020"
"8,13000";"6,78275";"694,68701";"3,94535"
"8,14000";"6,79119";"694,86066";"3,95013"
"8,15000";"6,79956";"695,03381";"3,95481"
"8,16000";"6,80794";"695,19641";"3,95998"
"8,17000";"6,81625";"695,34717";"3,96578"
"8,18000";"6,82456";"695,50427";"3,97138"
"8,19000";"6,83281";"695,65295";"3,97701"
"8,20000";"6,84112";"695,80121";"3,98272"
"8,21000";"6,84950";"695,94348";"3,98796"
"8,22000";"6,85781";"696,08398";"3,99348"
"8,23000";"6,86619";"696,21631";"3,99908"
"8,24000";"6,87450";"696,35101";"4,00408"
"8,25000";"6,88275";"696,50812";"4,00853"
"8,26000";"6,89106";"696,67517";"4,01389"
"8,27000";"6,89931";"696,82153";"4,01974"
"8,28000";"6,90762";"696,96649";"4,02564"
"8,29000";"6,91594";"697,10345";"4,03118"
"8,30000";"6,92425";"697,23853";"4,03675"
"8,31000";"6,93256";"697,37085";"4,04153"
"8,32000";"6,94087";"697,51208";"4,04583"
"8,33000";"6,94912";"697,65704";"4,05026"
"8,34000";"6,95737";"697,78583";"4,05425"
"8,35000";"6,96569";"697,91766";"4,05816"
"8,36000";"6,97406";"698,04028";"4,06257"
"8,37000";"6,98244";"698,17133";"4,06759"
"8,38000";"6,99081";"698,30774";"4,07303"
"8,39000";"6,99919";"698,45947";"4,07816"
"8,40000";"7,00750";"698,63239";"4,08348"
"8,41000";"7,01587";"698,78741";"4,08937"
"8,42000";"7,02425";"698,93530";"4,09507"
"8,43000";"7,03269";"699,09198";"4,10089"
"8,44000";"7,04112";"699,24847";"4,10719"
"8,45000";"7,04956";"699,40875";"4,11310"
"8,46000";"7,05794";"699,57562";"4,11842"
"8,47000";"7,06625";"699,74109";"4,12398"
"8,48000";"7,07450";"699,88733";"4,13013"
"8,49000";"7,08281";"700,00873";"4,13599"
"8,50000";"7,09112";"700,13177";"4,14191"
"8,51000";"7,09944";"700,25250";"4,14817"
"8,52000";"7,10775";"700,36432";"4,15386"
"8,53000";"7,11612";"700,48145";"4,15988"
"8,54000";"7,12444";"700,61401";"4,16610"
"8,55000";"7,13269";"700,75165";"4,17209"
"8,56000";"7,14100";"700,87476";"4,17752"
"8,57000";"7,14931";"701,00397";"4,18261"
"8,58000";"7,15762";"701,13226";"4,18716"
"8,59000";"7,16594";"701,24438";"4,19184"
"8,60000";"7,17425";"701,36017";"4,19680"
"8,61000";"7,18256";"701,49164";"4,20144"
"8,62000";"7,19081";"701,62738";"4,20563"
"8,63000";"7,19906";"701,75000";"4,20974"
"8,64000";"7,20737";"701,86749";"4,21413"
"8,65000";"7,21569";"701,98431";"4,21900"
"8,66000";"7,22400";"702,10406";"4,22438"
"8,67000";"7,23237";"702,22522";"4,23065"
"8,68000";"7,24075";"702,35156";"4,23688"
"8,69000";"7,24912";"702,49200";"4,24279"
"8,70000";"7,25750";"702,63507";"4,24891"
"8,71000";"7,26587";"702,77179";"4,25549"
"8,72000";"7,27425";"702,91559";"4,26221"
"8,73000";"7,28269";"703,06311";"4,26923"
"8,74000";"7,29112";"703,19757";"4,27625"
"8,75000";"7,29950";"703,33655";"4,28238"
"8,76000";"7,30787";"703,47925";"4,28808"
"8,77000";"7,31619";"703,61121";"4,29358"
"8,78000";"7,32450";"703,73798";"4,29837"
"8,79000";"7,33281";"703,85559";"4,30218"
"8,80000";"7,34112";"703,96313";"4,30571"
"8,81000";"7,34944";"704,06921";"4,30888"
"8,82000";"7,35775";"704,17816";"4,31299"
"8,83000";"7,36606";"704,29706";"4,31793"
"8,84000";"7,37437";"704,41907";"4,32301"
"8,85000";"7,38269";"704,54108";"4,32875"
"8,86000";"7,39100";"704,65668";"4,33514"
"8,87000";"7,39925";"704,76239";"4,34187"
"8,88000";"7,40756";"704,87305";"4,34804"
"8,89000";"7,41587";"704,97821";"4,35415"
"8,90000";"7,42425";"705,07697";"4,36028"
"8,91000";"7,43256";"705,18250";"4,36599"
"8,92000";"7,44081";"705,29492";"4,37182"
"8,93000";"7,44912";"705,41144";"4,37771"
"8,94000";"7,45737";"705,53021";"4,38367"
"8,95000";"7,46575";"705,63898";"4,39038"
"8,96000";"7,47406";"705,75903";"4,39709"
"8,97000";"7,48244";"705,87775";"4,40326"
"8,98000";"7,49081";"706,00079";"4,40931"
"8,99000";"7,49919";"706,12109";"4,41531"
"9,00000";"7,50750";"706,24811";"4,42080"
"9,01000";"7,51587";"706,35596";"4,42598"
"9,02000";"7,52425";"706,46167";"4,43065"
"9,03000";"7,53269";"706,59003";"4,43420"
"9,04000";"7,54112";"706,71765";"4,43713"
"9,05000";"7,54956";"706,84387";"4,44058"
"9,06000";"7,55794";"706,97015";"4,44457"
"9,07000";"7,56625";"707,08594";"4,44809"
"9,08000";"7,57456";"707,20593";"4,45133"
"9,09000";"7,58287";"707,31573";"4,45504"
"9,10000";"7,59119";"707,42053";"4,45951"
"9,11000";"7,59950";"707,51636";"4,46549"
"9,12000";"7,60781";"707,62189";"4,47275"
"9,13000";"7,61619";"707,73999";"4,48146"
"9,14000";"7,62444";"707,85864";"4,49058"
"9,15000";"7,63269";"707,95654";"4,49909"
"9,16000";"7,64100";"708,04828";"4,50613"
"9,17000";"7,64931";"708,13940";"4,51202"
"9,18000";"7,65762";"708,22949";"4,51718"
"9,19000";"7,66594";"708,32684";"4,52224"
"9,20000";"7,67425";"708,42200";"4,52729"
"9,21000";"7,68256";"708,51923";"4,53239"
"9,22000";"7,69087";"708,61853";"4,53753"
"9,23000";"7,69919";"708,70953";"4,54325"
"9,24000";"7,70744";"708,79730";"4,54948"
"9,25000";"7,71575";"708,88934";"4,55672"
"9,26000";"7,72412";"708,99451";"4,56451"
"9,27000";"7,73250";"709,10321";"4,57163"
"9,28000";"7,74087";"709,21063";"4,57811"
"9,29000";"7,74925";"709,32013";"4,58414"
"9,30000";"7,75762";"709,43164";"4,58953"
"9,31000";"7,76600";"709,53668";"4,59468"
"9,32000";"7,77437";"709,63940";"4,59940"
"9,33000";"7,78275";"709,73755";"4,60412"
"9,34000";"7,79119";"709,83313";"4,60879"
"9,35000";"7,79956";"709,93420";"4,61422"
"9,36000";"7,80794";"710,04944";"4,61959"
"9,37000";"7,81625";"710,16443";"4,62523"
"9,38000";"7,82456";"710,26935";"4,63117"
"9,39000";"7,83281";"710,36859";"4,63740"
"9,40000";"7,84112";"710,44824";"4,64398"
"9,41000";"7,84944";"710,51953";"4,65116"
"9,42000";"7,85781";"710,60303";"4,65871"
"9,43000";"7,86612";"710,70673";"4,66600"
"9,44000";"7,87444";"710,80438";"4,67341"
"9,45000";"7,88275";"710,89630";"4,68004"
"9,46000";"7,89100";"710,98407";"4,68618"
"9,47000";"7,89931";"711,06720";"4,69260"
"9,48000";"7,90762";"711,14655";"4,69880"
"9,49000";"7,91594";"711,22302";"4,70460"
"9,50000";"7,92425";"711,30804";"4,71073"
"9,51000";"7,93256";"711,39484";"4,71675"
"9,52000";"7,94081";"711,46906";"4,72232"
"9,53000";"7,94912";"711,54877";"4,72780"
"9,54000";"7,95737";"711,63898";"4,73280"
"9,55000";"7,96569";"711,70636";"4,73766"
"9,56000";"7,97406";"711,77155";"4,74223"
"9,57000";"7,98237";"711,85052";"4,74648"
"9,58000";"7,99075";"711,93921";"4,75011"
"9,59000";"7,99919";"712,03204";"4,75383"
"9,60000";"8,00750";"712,13641";"4,75775"
"9,61000";"8,01587";"712,25323";"4,76234"
"9,62000";"8,02425";"712,35767";"4,76766"
"9,63000";"8,03269";"712,44751";"4,77300"
"9,64000";"8,04112";"712,53381";"4,77813"
"9,65000";"8,04950";"712,62842";"4,78276"
"9,66000";"8,05787";"712,71936";"4,78656"
"9,67000";"8,06619";"712,80481";"4,78941"
"9,68000";"8,07450";"712,89795";"4,79240"
"9,69000";"8,08281";"712,97943";"4,79580"
"9,70000";"8,09112";"713,04285";"4,79938"
"9,71000";"8,09950";"713,11212";"4,80330"
"9,72000";"8,10781";"713,19940";"4,80827"
"9,73000";"8,11612";"713,28833";"4,81445"
"9,74000";"8,12444";"713,35950";"4,82176"
"9,75000";"8,13275";"713,43079";"4,82978"
"9,76000";"8,14100";"713,50537";"4,83812"
"9,77000";"8,14931";"713,57471";"4,84555"
"9,78000";"8,15762";"713,65100";"4,85265"
"9,79000";"8,16594";"713,73096";"4,85918"
"9,80000";"8,17425";"713,80780";"4,86551"
"9,81000";"8,18256";"713,88165";"4,87113"
"9,82000";"8,19087";"713,95471";"4,87602"
"9,83000";"8,19912";"714,04120";"4,88091"
"9,84000";"8,20737";"714,11609";"4,88580"
"9,85000";"8,21569";"714,18683";"4,89056"
"9,86000";"8,22406";"714,26282";"4,89563"
"9,87000";"8,23244";"714,32849";"4,90112"
"9,88000";"8,24081";"714,39380";"4,90647"
"9,89000";"8,24919";"714,46948";"4,91219"
"9,90000";"8,25750";"714,56720";"4,91861"
"9,91000";"8,26587";"714,65845";"4,92527"
"9,92000";"8,27425";"714,73846";"4,93253"
"9,93000";"8,28269";"714,83105";"4,94046"
"9,94000";"8,29106";"714,91760";"4,94870"
"9,95000";"8,29950";"714,99432";"4,95739"
"9,96000";"8,30787";"715,07806";"4,96568"
"9,97000";"8,31619";"715,17334";"4,97315"
"9,98000";"8,32456";"715,26764";"4,97963"
"9,99000";"8,33281";"715,32874";"4,98532"
"10,00000";"8,34112";"715,39478";"4,99072"
"10,01000";"8,34950";"715,47192";"4,99562"
"10,02000";"8,35781";"715,53119";"5,00039"
"10,03000";"8,36612";"715,57745";"5,00600"
"10,04000";"8,37444";"715,63959";"5,01274"
"10,05000";"8,38269";"715,70532";"5,01999"
"10,06000";"8,39100";"715,75940";"5,02758"
"10,07000";"8,39931";"715,81818";"5,03499"
"10,08000";"8,40756";"715,89545";"5,04157"
