Deformação 1 comprimento do gabarito;"50,00000";mm
"15,00000";"12,50756";"722,85675";"8,06180"
"15,01000";"12,51587";"722,85406";"8,06843"
"15,02000";"12,52431";"722,83997";"8,07535"
"15,03000";"12,53269";"722,82410";"8,08284"
"15,04000";"12,54112";"722,81128";"8,09094"
"15,05000";"12,54950";"722,80334";"8,09972"
"15,06000";"12,55781";"722,78351";"8,10806"
"15,07000";"12,56612";"722,75562";"8,11512"
"15,08000";"12,57444";"722,73584";"8,12156"
"15,09000";"12,58275";"722,70453";"8,12762"
"15,10000";"12,59106";"722,65533";"8,13343"
"15,11000";"12,59937";"722,62238";"8,13890"
"15,12000";"12,60775";"722,59955";"8,14403"
"15,13000";"12,61606";"722,58136";"8,14954"
"15,14000";"12,62437";"722,54584";"8,15497"
"15,15000";"12,63268";"722,51367";"8,16013"
"15,16000";"12,64093";"722,49561";"8,16553"
"15,17000";"12,64925";"722,46613";"8,17085"
"15,18000";"12,65756";"722,42041";"8,17644"
"15,19000";"12,66594";"722,38177";"8,18269"
"15,20000";"12,67419";"722,35852";"8,19035"
"15,21000";"12,68250";"722,32672";"8,19931"
"15,22000";"12,69075";"722,29175";"8,20832"
"15,23000";"12,69906";"722,26727";"8,21694"
"15,24000";"12,70731";"722,23706";"8,22446"
"15,25000";"12,71562";"722,19421";"8,23082"
"15,26000";"12,72400";"722,15668";"8,23573"
"15,27000";"12,73237";"722,13776";"8,24068"
"15,28000";"12,74075";"722,11041";"8,24702"
"15,29000";"12,74912";"722,07733";"8,25401"
"15,30000";"12,75750";"722,06775";"8,26132"
"15,31000";"12,76581";"722,06079";"8,26877"
"15,32000";"12,77425";"722,04871";"8,27594"
"15,33000";"12,78269";"722,03613";"8,28314"
"15,34000";"12,79106";"722,03876";"8,29027"
"15,35000";"12,79950";"722,04315";"8,29639"
"15,36000";"12,80794";"722,03107";"8,30187"
"15,37000";"12,81625";"722,02069";"8,30803"
"15,38000";"12,82456";"722,00012";"8,31487"
"15,39000";"12,83287";"721,95734";"8,32171"
"15,40000";"12,84119";"721,92432";"8,32854"
"15,41000";"12,84950";"721,90485";"8,33592"
"15,42000";"12,85781";"721,87732";"8,34364"
"15,43000";"12,86619";"721,83215";"8,35089"
"15,44000";"12,87444";"721,78992";"8,35777"
"15,45000";"12,88275";"721,76514";"8,36444"
"15,46000";"12,89106";"721,73444";"8,37080"
"15,47000";"12,89931";"721,69055";"8,37672"
"15,48000";"12,90762";"721,66522";"8,38193"
"15,49000";"12,91594";"721,63916";"8,38686"
"15,50000";"12,92425";"721,60175";"8,39153"
"15,51000";"12,93262";"721,56860";"8,39611"
"15,52000";"12,94087";"721,53247";"8,40069"
"15,53000";"12,94912";"721,49316";"8,40547"
"15,54000";"12,95743";"721,44727";"8,41017"
"15,55000";"12,96575";"721,40710";"8,41509"
"15,56000";"12,97412";"721,38025";"8,42092"
"15,57000";"12,98250";"721,34766";"8,42824"
"15,58000";"12,99087";"721,32007";"8,43605"
"15,59000";"12,99925";"721,29828";"8,44368"
"15,60000";"13,00756";"721,28156";"8,45131"
"15,61000";"13,01594";"721,26263";"8,45831"
"15,62000";"13,02431";"721,24445";"8,46494"
"15,63000";"13,03275";"721,23541";"8,47188"
"15,64000";"13,04112";"721,22241";"8,47935"
"15,65000";"13,04956";"721,20636";"8,48652"
"15,66000";"13,05793";"721,19965";"8,49383"
"15,67000";"13,06625";"721,18378";"8,50173"
"15,68000";"13,07456";"721,15784";"8,50874"
"15,69000";"13,08287";"721,11407";"8,51443"
"15,70000";"13,09119";"721,08014";"8,52007"
"15,71000";"13,09950";"721,05811";"8,52584"
"15,72000";"13,10787";"721,02136";"8,53195"
"15,73000";"13,11619";"720,98163";"8,53911"
"15,74000";"13,12450";"720,92859";"8,54752"
"15,75000";"13,13275";"720,88165";"8,55719"
"15,76000";"13,14106";"720,84546";"8,56819"
"15,77000";"13,14931";"720,79517";"8,58027"
"15,78000";"13,15762";"720,74286";"8,59219"
"15,79000";"13,16593";"720,71143";"8,60228"
"15,80000";"13,17425";"720,67822";"8,60997"
"15,81000";"13,18256";"720,63812";"8,61627"
"15,82000";"13,19081";"720,60876";"8,62147"
"15,83000";"13,19912";"720,59387";"8,62582"
"15,84000";"13,20743";"720,55939";"8,62984"
"15,85000";"13,21575";"720,50677";"8,63401"
"15,86000";"13,22412";"720,46985";"8,63784"
"15,87000";"13,23250";"720,45319";"8,64149"
"15,88000";"13,24094";"720,43268";"8,64581"
"15,89000";"13,24925";"720,41064";"8,65178"
"15,90000";"13,25762";"720,40314";"8,65775"
"15,91000";"13,26594";"720,37714";"8,66373"
"15,92000";"13,27431";"720,34949";"8,66984"
"15,93000";"13,28269";"720,33002";"8,67555"
"15,94000";"13,29112";"720,31177";"8,68076"
"15,95000";"13,29950";"720,29321";"8,68562"
"15,96000";"13,30781";"720,26086";"8,69048"
"15,97000";"13,31612";"720,22980";"8,69574"
"15,98000";"13,32444";"720,18964";"8,70101"
"15,99000";"13,33275";"720,13287";"8,70624"
"16,00000";"13,34106";"720,09729";"8,71227"
"16,01000";"13,34937";"720,06323";"8,71953"
"16,02000";"13,35769";"720,02448";"8,72792"
"16,03000";"13,36606";"719,98572";"8,73733"
"16,04000";"13,37437";"719,95435";"8,74724"
"16,05000";"13,38269";"719,93170";"8,75772"
"16,06000";"13,39100";"719,89508";"8,76793"
"16,07000";"13,39931";"719,85437";"8,77795"
"16,08000";"13,40762";"719,82831";"8,78717"
"16,09000";"13,41594";"719,78943";"8,79558"
"16,10000";"13,42431";"719,74622";"8,80301"
"16,11000";"13,43262";"719,71088";"8,80907"
"16,12000";"13,44087";"719,68048";"8,81480"
"16,13000";"13,44912";"719,63043";"8,82009"
"16,14000";"13,45744";"719,58032";"8,82499"
"16,15000";"13,46569";"719,54022";"8,83060"
"16,16000";"13,47406";"719,50623";"8,83713"
"16,17000";"13,48244";"719,47314";"8,84452"
"16,18000";"13,49081";"719,44403";"8,85199"
"16,19000";"13,49919";"719,42584";"8,86012"
"16,20000";"13,50750";"719,40131";"8,86861"
"16,21000";"13,51587";"719,37592";"8,87675"
"16,22000";"13,52425";"719,35193";"8,88373"
"16,23000";"13,53262";"719,32294";"8,89002"
"16,24000";"13,54106";"719,30145";"8,89619"
"16,25000";"13,54943";"719,28143";"8,90186"
"16,26000";"13,55781";"719,26556";"8,90785"
"16,27000";"13,56612";"719,24426";"8,91419"
"16,28000";"13,57444";"719,21521";"8,92096"
"16,29000";"13,58275";"719,18317";"8,92788"
"16,30000";"13,59106";"719,14105";"8,93586"
"16,31000";"13,59943";"719,10040";"8,94428"
"16,32000";"13,60775";"719,06378";"8,95266"
"16,33000";"13,61612";"719,02594";"8,96130"
"16,34000";"13,62444";"718,99817";"8,97008"
"16,35000";"13,63275";"718,95068";"8,97927"
"16,36000";"13,64100";"718,90698";"8,98849"
"16,37000";"13,64931";"718,87115";"8,99746"
"16,38000";"13,65762";"718,82727";"9,00590"
"16,39000";"13,66593";"718,78107";"9,01442"
"16,40000";"13,67425";"718,74274";"9,02340"
"16,41000";"13,68256";"718,70978";"9,03217"
"16,42000";"13,69081";"718,65778";"9,04059"
"16,43000";"13,69906";"718,60254";"9,04878"
"16,44000";"13,70737";"718,55963";"9,05565"
"16,45000";"13,71568";"718,51721";"9,06227"
"16,46000";"13,72406";"718,47455";"9,06844"
"16,47000";"13,73244";"718,43610";"9,07405"
"16,48000";"13,74081";"718,41681";"9,07930"
"16,49000";"13,74918";"718,39124";"9,08416"
"16,50000";"13,75750";"718,36591";"9,08956"
"16,51000";"13,76587";"718,33978";"9,09507"
"16,52000";"13,77431";"718,32324";"9,10130"
"16,53000";"13,78268";"718,30304";"9,10911"
"16,54000";"13,79118";"718,27875";"9,11803"
"16,55000";"13,79956";"718,24951";"9,12710"
"16,56000";"13,80794";"718,22412";"9,13596"
"16,57000";"13,81631";"718,20294";"9,14455"
"16,58000";"13,82462";"718,18719";"9,15326"
"16,59000";"13,83294";"718,14850";"9,16171"
"16,60000";"13,84119";"718,09729";"9,16989"
"16,61000";"13,84956";"718,05029";"9,17794"
"16,62000";"13,85787";"718,00189";"9,18613"
"16,63000";"13,86619";"717,95538";"9,19381"
"16,64000";"13,87443";"717,90271";"9,20065"
"16,65000";"13,88275";"717,86267";"9,20707"
"16,66000";"13,89106";"717,83130";"9,21311"
"16,67000";"13,89931";"717,79004";"9,21941"
"16,68000";"13,90762";"717,73706";"9,22671"
"16,69000";"13,91600";"717,69116";"9,23505"
"16,70000";"13,92431";"717,64655";"9,24405"
"16,71000";"13,93256";"717,60474";"9,25368"
"16,72000";"13,94087";"717,55444";"9,26288"
"16,73000";"13,94919";"717,50336";"9,27151"
"16,74000";"13,95744";"717,45386";"9,27884"
"16,75000";"13,96575";"717,41119";"9,28558"
"16,76000";"13,97406";"717,37091";"9,29224"
"16,77000";"13,98244";"717,32782";"9,29922"
"16,78000";"13,99081";"717,29065";"9,30637"
"16,79000";"13,99919";"717,25549";"9,31408"
"16,80000";"14,00750";"717,23438";"9,32221"
"16,81000";"14,01587";"717,20526";"9,33094"
"16,82000";"14,02425";"717,16907";"9,33960"
"16,83000";"14,03269";"717,13635";"9,34792"
"16,84000";"14,04112";"717,11414";"9,35575"
"16,85000";"14,04956";"717,09363";"9,36284"
"16,86000";"14,05794";"717,06982";"9,36986"
"16,87000";"14,06625";"717,04132";"9,37689"
"16,88000";"14,07456";"717,01544";"9,38343"
"16,89000";"14,08287";"716,97986";"9,38940"
"16,90000";"14,09119";"716,93927";"9,39499"
"16,91000";"14,09950";"716,89062";"9,40121"
"16,92000";"14,10781";"716,83099";"9,40794"
"16,93000";"14,11619";"716,77380";"9,41526"
"16,94000";"14,12444";"716,71472";"9,42297"
"16,95000";"14,13275";"716,66187";"9,43044"
"16,96000";"14,14100";"716,61676";"9,43746"
"16,97000";"14,14925";"716,56970";"9,44448"
"16,98000";"14,15756";"716,51648";"9,45111"
"16,99000";"14,16594";"716,46490";"9,45805"
"17,00000";"14,17425";"716,41498";"9,46496"
"17,01000";"14,18256";"716,37714";"9,47159"
"17,02000";"14,19081";"716,34241";"9,47799"
"17,03000";"14,19912";"716,30066";"9,48494"
"17,04000";"14,20737";"716,25812";"9,49141"
"17,05000";"14,21575";"716,22076";"9,49782"
"17,06000";"14,22406";"716,17194";"9,50551"
"17,07000";"14,23244";"716,12476";"9,51375"
"17,08000";"14,24081";"716,09253";"9,52267"
"17,09000";"14,24919";"716,05951";"9,53097"
"17,10000";"14,25750";"716,02313";"9,53839"
"17,11000";"14,26587";"715,98260";"9,54420"
"17,12000";"14,27425";"715,95428";"9,54862"
"17,13000";"14,28262";"715,91577";"9,55222"
"17,14000";"14,29106";"715,88611";"9,55585"
"17,15000";"14,29944";"715,85217";"9,56025"
"17,16000";"14,30781";"715,82581";"9,56550"
"17,17000";"14,31612";"715,79102";"9,57205"
"17,18000";"14,32444";"715,74158";"9,58012"
"17,19000";"14,33275";"715,70459";"9,58813"
"17,20000";"14,34106";"715,66479";"9,59625"
"17,21000";"14,34944";"715,61920";"9,60397"
"17,22000";"14,35775";"715,57361";"9,61172"
"17,23000";"14,36612";"715,52875";"9,61926"
"17,24000";"14,37444";"715,47919";"9,62693"
"17,25000";"14,38269";"715,42108";"9,63413"
"17,26000";"14,39100";"715,36469";"9,64100"
"17,27000";"14,39931";"715,31317";"9,64754"
"17,28000";"14,40762";"715,26642";"9,65427"
"17,29000";"14,41593";"715,21307";"9,66152"
"17,30000";"14,42425";"715,16022";"9,66917"
"17,31000";"14,43256";"715,10980";"9,67697"
"17,32000";"14,44081";"715,06024";"9,68460"
"17,33000";"14,44906";"715,01233";"9,69169"
"17,34000";"14,45737";"714,96613";"9,69815"
"17,35000";"14,46568";"714,92126";"9,70454"
"17,36000";"14,47406";"714,87958";"9,71123"
"17,37000";"14,48244";"714,82806";"9,71897"
"17,38000";"14,49081";"714,77893";"9,72751"
"17,39000";"14,49918";"714,73901";"9,73548"
"17,40000";"14,50756";"714,70874";"9,74297"
"17,41000";"14,51594";"714,67615";"9,75012"
"17,42000";"14,52431";"714,65277";"9,75738"
"17,43000";"14,53275";"714,62579";"9,76437"
"17,44000";"14,54112";"714,59943";"9,77079"
"17,45000";"14,54956";"714,57202";"9,77658"
"17,46000";"14,55787";"714,53864";"9,78234"
"17,47000";"14,56625";"714,49213";"9,78849"
"17,48000";"14,57456";"714,44476";"9,79512"
"17,49000";"14,58281";"714,40222";"9,80232"
"17,50000";"14,59112";"714,35767";"9,80989"
"17,51000";"14,59944";"714,30316";"9,81793"
"17,52000";"14,60781";"714,24634";"9,82617"
"17,53000";"14,61612";"714,20178";"9,83525"
"17,54000";"14,62444";"714,16772";"9,84596"
"17,55000";"14,63268";"714,11847";"9,85730"
"17,56000";"14,64100";"714,06396";"9,86838"
"17,57000";"14,64925";"713,99823";"9,87823"
"17,58000";"14,65756";"713,94043";"9,88599"
"17,59000";"14,66594";"713,89282";"9,89196"
"17,60000";"14,67425";"713,84552";"9,89748"
"17,61000";"14,68256";"713,79968";"9,90318"
"17,62000";"14,69087";"713,76227";"9,90870"
"17,63000";"14,69912";"713,71027";"9,91430"
"17,64000";"14,70744";"713,64441";"9,92036"
"17,65000";"14,71575";"713,58612";"9,92680"
"17,66000";"14,72412";"713,53943";"9,93401"
"17,67000";"14,73250";"713,49493";"9,94123"
"17,68000";"14,74087";"713,45502";"9,94849"
"17,69000";"14,74919";"713,42468";"9,95502"
"17,70000";"14,75756";"713,40198";"9,96151"
"17,71000";"14,76587";"713,35992";"9,96803"
"17,72000";"14,77425";"713,32434";"9,97428"
"17,73000";"14,78269";"713,28967";"9,98078"
"17,74000";"14,79119";"713,25818";"9,98742"
"17,75000";"14,79956";"713,22314";"9,99429"
"17,76000";"14,80794";"713,19550";"10,00166"
"17,77000";"14,81631";"713,15533";"10,00864"
"17,78000";"14,82456";"713,11707";"10,01504"
"17,79000";"14,83287";"713,06952";"10,02167"
"17,80000";"14,84118";"713,02319";"10,02876"
"17,81000";"14,84950";"712,96216";"10,03572"
"17,82000";"14,85787";"712,89679";"10,04256"
"17,83000";"14,86619";"712,84314";"10,05029"
"17,84000";"14,87450";"712,79205";"10,05933"
"17,85000";"14,88275";"712,73572";"10,06911"
"17,86000";"14,89106";"712,68005";"10,07888"
"17,87000";"14,89931";"712,63062";"10,08807"
"17,88000";"14,90762";"712,55878";"10,09546"
"17,89000";"14,91594";"712,49707";"10,10107"
"17,90000";"14,92425";"712,44049";"10,10573"
"17,91000";"14,93256";"712,37683";"10,10975"
"17,92000";"14,94081";"712,31091";"10,11403"
"17,93000";"14,94912";"712,25891";"10,11897"
"17,94000";"14,95744";"712,20996";"10,12475"
"17,95000";"14,96575";"712,15704";"10,13164"
"17,96000";"14,97412";"712,09857";"10,14038"
"17,97000";"14,98250";"712,05908";"10,15071"
"17,98000";"14,99087";"712,00562";"10,16178"
"17,99000";"14,99925";"711,96167";"10,17195"
"18,00000";"15,00762";"711,93250";"10,18074"
"18,01000";"15,01594";"711,90485";"10,18836"
"18,02000";"15,02431";"711,86774";"10,19513"
"18,03000";"15,03275";"711,82257";"10,20087"
"18,04000";"15,04112";"711,77698";"10,20597"
"18,05000";"15,04956";"711,72900";"10,21103"
"18,06000";"15,05787";"711,67999";"10,21669"
"18,07000";"15,06619";"711,63385";"10,22353"
"18,08000";"15,07450";"711,59216";"10,23187"
"18,09000";"15,08281";"711,54529";"10,24045"
"18,10000";"15,09112";"711,48303";"10,24949"
"18,11000";"15,09943";"711,41980";"10,25867"
"18,12000";"15,10775";"711,35754";"10,26762"
"18,13000";"15,11612";"711,29443";"10,27645"
"18,14000";"15,12437";"711,24365";"10,28500"
"18,15000";"15,13269";"711,19299";"10,29287"
"18,16000";"15,14093";"711,13513";"10,29986"
"18,17000";"15,14925";"711,06805";"10,30584"
"18,18000";"15,15756";"711,01038";"10,31097"
"18,19000";"15,16587";"710,96246";"10,31615"
"18,20000";"15,17425";"710,90936";"10,32105"
"18,21000";"15,18256";"710,86078";"10,32633"
"18,21200";"15,18425";"710,84991";"10,32758"
"18,21400";"15,18587";"710,83917";"10,32885"
"18,22400";"15,19681";"710,79895";"10,33563"
"18,23400";"15,22087";"711,06610";"10,34403"
"18,24400";"15,25968";"712,21368";"10,35403"
"18,25400";"15,31319";"714,96783";"10,36732"
"18,26400";"15,38125";"719,64679";"10,38733"
"18,27400";"15,46331";"726,24921";"10,41682"
"18,28400";"15,55544";"734,49255";"10,45475"
"18,29400";"15,65312";"743,43567";"10,50253"
"18,30400";"15,75425";"752,39105";"10,56207"
"18,31400";"15,85793";"760,99170";"10,63035"
"18,32400";"15,96356";"768,56171";"10,70109"
"18,33400";"16,07081";"775,04462";"10,77753"
"18,34400";"16,17850";"780,39038";"10,85861"
"18,35400";"16,28306";"784,54657";"10,94312"
"18,36400";"16,38287";"787,66321";"11,02999"
"18,37400";"16,47737";"789,51947";"11,11926"
"18,38400";"16,56731";"790,47369";"11,20599"
"18,39400";"16,65375";"790,62433";"11,29155"
"18,40400";"16,73800";"790,04669";"11,37532"
"18,41400";"16,82112";"789,11304";"11,45411"
"18,42400";"16,90400";"787,96851";"11,53029"
"18,43400";"16,98706";"786,77460";"11,60644"
"18,44400";"17,07068";"785,58063";"11,68440"
"18,45400";"17,15475";"784,43085";"11,76187"
"18,46400";"17,23919";"783,31818";"11,83900"
"18,47400";"17,32381";"782,27985";"11,91530"
"18,48400";"17,40862";"781,15106";"11,99213"
"18,49400";"17,49331";"779,89990";"12,07201"
"18,50400";"17,57793";"778,72754";"12,15248"
"18,51400";"17,66237";"777,26813";"12,23452"
"18,52400";"17,74656";"775,67236";"12,31902"
"18,53400";"17,83062";"774,16614";"12,40254"
"18,54400";"17,91456";"772,24976";"12,48612"
"18,55400";"17,99825";"770,28821";"12,56982"
"18,56400";"18,08187";"768,35828";"12,65167"
"18,57400";"18,16543";"765,98846";"12,73073"
"18,58400";"18,24893";"763,75098";"12,81384"
"18,59400";"18,33244";"761,44403";"12,89780"
"18,60400";"18,41594";"758,68005";"12,98049"
"18,61400";"18,49943";"756,14886";"13,06824"
"18,62400";"18,58294";"753,50201";"13,15705"
"18,63400";"18,66650";"750,41650";"13,24496"
"18,64400";"18,75000";"747,57135";"13,33360"
"18,65400";"18,83350";"744,60870";"13,42060"
"18,66400";"18,91700";"741,25183";"13,50823"
"18,67400";"19,00037";"738,05682";"13,59744"
"18,68400";"19,08375";"734,74469";"13,68601"
"18,69400";"19,16712";"731,09845";"13,77243"
"18,70400";"19,25043";"727,61816";"13,86279"
"18,71400";"19,33381";"724,03162";"13,95442"
"18,72400";"19,41725";"720,14490";"14,04274"
"18,73400";"19,50068";"716,39917";"14,13423"
"18,74400";"19,58406";"712,54907";"14,22691"
"18,75400";"19,66750";"708,40112";"14,31909"
"18,76400";"19,75087";"704,37952";"14,41355"
"18,77400";"19,83425";"700,23572";"14,50552"
"18,78400";"19,91756";"695,72443";"14,59267"
"18,79400";"20,00081";"691,31799";"14,68181"
"18,80400";"20,08418";"686,78381";"14,77445"
"18,81400";"20,16750";"681,85309";"14,86411"
"18,82400";"20,25081";"677,00128";"14,95366"
"18,83400";"20,33418";"671,99066";"15,04507"
"18,84400";"20,41762";"666,57178";"15,13638"
"18,85400";"20,50100";"661,21625";"15,23086"
"18,86400";"20,58431";"655,64288";"15,32695"
"18,87400";"20,66768";"649,69202";"15,42133"
"18,88400";"20,75100";"643,83844";"15,51667"
"18,89400";"20,83425";"637,76569";"15,61349"
"18,90400";"20,91756";"631,42334";"15,70809"
"18,91400";"21,00087";"625,30646";"15,80370"
"18,92400";"21,08425";"619,10516";"15,89896"
"18,93400";"21,16756";"612,79834";"15,99245"
"18,94400";"21,25093";"606,88928";"16,08720"
"18,95400";"21,33437";"601,03619";"16,18258"
"18,96400";"21,41768";"595,19617";"16,27874"
"18,97400";"21,50100";"589,83221";"16,37696"
"18,98400";"21,58437";"584,61444";"16,47407"
"18,99400";"21,66762";"579,48486";"16,56890"
"19,00400";"21,75093";"574,85205";"16,66421"
"19,01400";"21,83418";"570,36780";"16,75706"
"19,02400";"21,91750";"565,95056";"16,84979"
"19,03400";"22,00081";"561,97467";"16,94635"
"19,04400";"22,08418";"558,14941";"17,04337"
"19,05400";"22,16756";"554,41235";"17,13771"
"19,06400";"22,25093";"551,17047";"17,23156"
"19,07400";"22,33431";"548,14410";"17,32253"
"19,08400";"22,41768";"545,19208";"17,41402"
"19,09400";"22,50106";"542,67371";"17,50715"
"19,10400";"22,58443";"540,31519";"17,60057"
"19,11400";"22,66775";"537,98755";"17,69536"
"19,12400";"22,75100";"536,05200";"17,79004"
"19,13400";"22,83437";"534,18573";"17,88164"
"19,14400";"22,91768";"532,29211";"17,96892"
"19,15400";"23,00100";"530,75189";"18,05971"
"19,16400";"23,08431";"529,22815";"18,14898"
"19,17400";"23,16768";"527,68781";"18,23639"
"19,18400";"23,25106";"526,45398";"18,32649"
"19,19400";"23,33443";"525,19037";"18,41293"
"19,20400";"23,41775";"523,83350";"18,49638"
"19,21400";"23,50106";"522,71790";"18,58229"
"19,22400";"23,58437";"521,60284";"18,66827"
"19,23400";"23,66768";"520,38953";"18,75490"
"19,24400";"23,75100";"519,42542";"18,84178"
"19,25400";"23,83431";"518,47412";"18,92731"
"19,26400";"23,91768";"517,40869";"19,01262"
"19,27400";"24,00106";"516,59503";"19,09981"
"19,28400";"24,08443";"515,83051";"19,18712"
"19,29400";"24,16781";"514,94019";"19,27254"
"19,30400";"24,25112";"514,33051";"19,36269"
"19,31400";"24,33443";"513,72064";"19,45405"
"19,32400";"24,41775";"512,87177";"19,54258"
"19,33400";"24,50100";"512,33008";"19,63007"
"19,34400";"24,58431";"511,87073";"19,71550"
"19,35400";"24,66762";"511,11249";"19,80054"
"19,36400";"24,75093";"510,62723";"19,88839"
"19,37400";"24,83425";"510,21521";"19,97368"
"19,38400";"24,91768";"509,49448";"20,05692"
"19,39400";"25,00106";"508,96634";"20,14372"
"19,40400";"25,08443";"508,43124";"20,23233"
"19,41400";"25,16781";"507,64359";"20,31948"
"19,42400";"25,25106";"507,07144";"20,41039"
"19,43400";"25,33437";"506,43231";"20,50080"
"19,44400";"25,41768";"505,54431";"20,58511"
"19,45400";"25,50093";"504,92603";"20,66941"
"19,46400";"25,58425";"504,17801";"20,75338"
"19,47400";"25,66756";"503,15665";"20,83659"
"19,48400";"25,75093";"502,44379";"20,92061"
"19,49400";"25,83431";"501,56924";"21,00665"
"19,50400";"25,91768";"500,29465";"21,09358"
"19,51400";"26,00100";"498,77829";"21,18072"
"19,52400";"26,08437";"496,04874";"21,26902"
"19,53400";"26,16768";"492,26328";"21,36013"
"19,54400";"26,25093";"488,48224";"21,45547"
"19,55400";"26,33425";"484,71182";"21,54819"
"19,56400";"26,41756";"481,00464";"21,63966"
"19,57400";"26,50087";"477,87436";"21,73026"
"19,58400";"26,58425";"474,84647";"21,81958"
"19,59400";"26,66762";"471,83618";"21,90873"
"19,60400";"26,75093";"469,25644";"22,00045"
"19,61400";"26,83431";"466,52393";"22,09083"
"19,62400";"26,91768";"463,56488";"22,17987"
"19,63400";"27,00100";"460,70706";"22,26721"
"19,64400";"27,08425";"457,34579";"22,35717"
"19,65400";"27,16750";"453,47906";"22,44864"
"19,66400";"27,25081";"449,65970";"22,54291"
"19,67400";"27,33418";"445,59042";"22,63723"
"19,68400";"27,41756";"441,29184";"22,73438"
"19,69400";"27,50093";"437,25598";"22,83179"
"19,70400";"27,58437";"433,15952";"22,92945"
"19,71400";"27,66781";"428,87454";"23,02845"
"19,72400";"27,75112";"424,62140";"23,12823"
"19,73400";"27,83450";"419,83923";"23,22566"
"19,74400";"27,91774";"414,48038";"23,32317"
"19,75400";"28,00100";"408,91937";"23,42329"
"19,76400";"28,08431";"402,86963";"23,52330"
"19,77400";"28,16762";"396,18314";"23,62658"
"19,78400";"28,25093";"381,98331";"23,73096"
"19,79400";"28,33431";"302,90915";"23,86651"
"19,79800";"28,36769";"259,31808";"23,95987"
