# Category, Subcategory, ROI, Name, lat, lon_e, min_lat, max_lat, min_lon_e, max_lon_e, Description, Science Rationale (JUICE Science Objective), UVS, JANUS HR, JANUS COLOR, JANUS STEREO, MAJIS, SWI, RIME, GALA, PEP/RPWI, J-MAG
# 1, 0, #0036fc, Polar Deposits, ---, ---, ---, ---, ---, ---, Surface features where influences of the transition to polar caps onto the compositional/geological properties are expected, Characterize the local environment and its interaction with the Jovian magnetosphere (GB/GC/GE),,,,,,,,,,
1, 0, 1, Harakhtes, 40.0, 260.0, 34.0, 46.0, 252.0, 268.0, Old impact craters with bright floor deposits in Galileo Regio. Additional features: furrows in dark terrain units; palimpsests, Study transition to northern polar caps in the dark terrain; map polar cap boundaries and thickness of the polar deposits in the dark terrain; study influence of external environment onto local impact features (morphology; topography; composition), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 2, Xibalba Sulcus, 38.5, 281.0, 31.0, 46.0, 270.0, 292.0, Bright terrain in and outside the northern polar cap. Additional features: linear remnants of dark terrain within bright terrain; possible insight into tectonic resurfacing of dark in to bright terrain, Transition to polar caps in the bright terrain; map polar cap boundaries in the bright terrain; map changes in composition and physical surface properties (radiation products in ice; ice grain size; crystallinity), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 3, Osiris, -44.5, 188.5, -62.0, -27.0, 167.0, 210.0, Bright ray crater near transition to southern polar cap (area of open field lines combined with pronounced plasma precipitation). Additional features: important type locality for relatively young bright ray craters representing stratigraphic markers, Influence of transition to polar caps and changing external environment onto crater morphology; retention of bright rays and crater material composition, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 4, Ptah, -66.0, 140.5, -80.0, -52.0, 125.0, 156.0, Bright ray crater near transition to southern polar cap (area of open field lines combined with pronounced plasma precipitation). Additional features: similar to Osiris (#1.0.3) but at different latitude, Study the southern polar caps and the influence of polar deposits and external environment onto crater morphology and crater material composition, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 5, Tashmetum, -40.0, 92.5, -53.0, -27.0, 75.0, 110.0, Bright ray crater near transition to southern polar cap. Additional features: similar to Osiris (#1.0.3) but at different hemisphere; possibly an oblique impact inferred from bilateral symmetry in ejecta pattern, Influence of transition to polar caps and changing external environment onto crater morphology; retention of bright rays and crater material composition, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 6, Hershef, 46.5, 89.5, 37.0, 56.0, 77.0, 102.0, Additional features: similar to Osiris (#1.0.3) but at different hemisphere, Influence of transition to polar caps and changing external environment onto crater morphology; retention of bright rays and crater material composition, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 7, Galileo Regio, 47.0, 218.5, 37.0, 57.0, 208.0, 229.0, Ancient dark surface material near the transition to the northern polar region. Additional features: similar to Osiris (#1.0.3); possibly an oblique impact inferred from bilateral symmetry in ejecta pattern, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto dark ancient terrain, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 8, None, 72.0, 57.0, 61.0, 83.0, 47.0, 67.0, Poorly resolved bright terrain in the northern polar region, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto bright terrain, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 9, None, 72.5, 171.0, 60.0, 85.0, 155.0, 187.0, Poorly resolved dark and bright terrain in the northern polar region, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto dark and bright terrain, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 10, None, 72.5, 310.0, 62.0, 83.0, 297.0, 323.0, Poorly resolved bright terrain in the northern polar region around impact crater Neheh (area of open field lines combined with pronounced plasma precipitation). Additional features: extensively resurfaced bright terrain; dome crater, study influence of polar environment in the bright terrain; map changes in composition and physical surface properties (radiation products in ice; ice grain size; crystallinity); morphology of impact features, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 11, None, -72.0, 358.5, -85.0, -59.0, 340.0, 17.0, Poorly resolved bright terrain in the southern polar region (area of open field lines combined with pronounced plasma precipitation), Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto bright terrain, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 12, None, 72.5, 257.5, 62.0, 83.0, 243.0, 272.0, Poorly resolved portions of Galileo Regio within the northern polar region (area of open field lines combined with pronounced plasma precipitation), Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto dark terrain, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 13, None, 78.0, 340.5, 73.0, 83.0, 333.0, 348.0, At comparably low spatial Voyager resolution very smooth extensively resurfaced bright terrain withinthenorthern polar terrain (area of open field lines combined with pronounced plasma precipitation). Additional features: possible lobes at eastern margin near impact crater Adapa, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto very smooth bright terrain; investigation of potential cryovolcanism (flows); study geo context and possible association of its formation with very smooth terrain, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 14, Hamra Patera, -77.0, 189.0, -84.0, -70.0, 182.0, 196.0, Possible caldera in the bright terrain of the South polar region in bright terrain (area of open field lines combined with pronounced plasma precipitation). Additional features: central peak crater in bright terrain; reticulate terrain, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto potential cryovolcanism (flows); study geo context and possible association of its formation with bright terrain, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 15, Adapa, 72.0, 329.0, 67.0, 77.0, 323.0, 335.0, Small piece of dark terrain in the northern polar region. Additional features: central peak crater located within dark terrain; group of unnamed pedestal craters completely within bright terrain within northern polar caps, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto dark terrain; study influence of polar deposits onto crater morphology; study crater morphology depending on crater size and substrate, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 16, None, 70.0, 356.5, 66.0, 74.0, 351.0, 2.0, Smooth portion (possibly resolution effect) of bright terrain in the northern polar region (area of open field lines combined with pronounced plasma precipitation). Additional features: central peak crater located within bright terrain, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto bright terrain; study differences of the formation of central peak craters depending on substrate, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 17, Etana, 74.5, 19.5, 70.0, 79.0, 14.0, 25.0, Pedestal crater completely within bright terrain within northern polar caps close to a pit crater, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto potential cryovolcanism (flows); study geo context and possible association of its formation with bright terrain; study influence of polar deposits onto crater morphology; comparison of pit and pedestal craters in the substrate, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 18, Kishar, 72.5, 8.0, 67.0, 78.0, 2.0, 14.0, Pit crater completely with the bright terrain of the northern polar region (area of open field lines combined with pronounced plasma precipitation). Additional features: extensively resurface potionofbright terrain, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto extensively resurface bright terrain and the charcteristics of pit craters, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 19, Hathor, -67.0, 92.0, -76.0, -58.0, 82.0, 102.0, Prominent penepalimpsest or degraded dome crater in the bright terrain of southern polar region. Additional features: deformation styles in bright terrain; impact morphologies, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto extensively resurfaced bright terrain and the characteristics of penepalimpsests, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
# 2, 0, #f30302, Potential Cryovolcanic Regions, ---, ---, ---, ---, ---, ---, Geologically young surface features of possible cryovolcanic origin, Understand the formation of surface features and search for past and present activity (GB/GD/GE),,,,,,,,,,
2, 0, 1, Hammamat Patera, -24.0, 41.5, -28.0, -20.0, 38.0, 45.0, Possible caldera in bright terrain located in proximity to Nicholson Regio (Galileo SSI obs. 28GSCALDRA01/02). Additional features: prominent secondary crater chains from crater Enkidu, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 2, Natrun/Rum Patera, -29.0, 175.5, -32.0, -26.0, 173.0, 178.0, Possible caldera in Sippar Sulcus (Galileo SSI obs. G8GSCALDRA01). Additional features: prominent clusters of secondary craters from bright ray crater Osiris, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 3, None, -28.5, 178.5, -31.0, -26.0, 176.0, 181.0, Possible caldera in Sippar Sulcus (Galileo SSI obs. G8GSCALDRA01). Additional features: prominent clusters of secondary craters from bright ray crater Osiris; reticulate terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 4, Musa Patera, -31.0, 170.0, -34.0, -28.0, 167.0, 173.0, Possible caldera in Sippar Sulcus (Galileo SSI obs. G8GSCALDERA01/02). Additional features: prominent clusters of secondary craters from bright ray crater Osiris, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 5, Yaroun Patera, -46.5, 218.0, -50.0, -43.0, 214.0, 222.0, Possiblecaldera within extensively resurfaced part of Sippar Sulcus). Additional features: prominent clusters of secondary craters from bright ray crater Osiris, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 7, None, -28.0, 184.0, -31.0, -25.0, 182.0, 186.0, Possible caldera NW of Osiris. Additional features: prominent clusters of secondary craters from bright ray crater Osiris; reticulate terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 8, None, -28.5, 188.5, -31.0, -26.0, 186.0, 191.0, Possible caldera NW of Osiris. Additional features: prominent clusters of secondary craters from bright ray crater Osiris; reticulate terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 9, None, -32.0, 165.0, -34.0, -30.0, 163.0, 167.0, Poorly resolved caldera-like feature in Mummu Sulci, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 10, None, 44.5, 50.0, 42.0, 47.0, 46.0, 54.0, Potential flow features in the bright terrain north of T a-Urt and E of crater Mont. Additional features: extensively resurfaced bright terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 11, None, -16.5, 148.5, -19.0, -14.0, 146.0, 151.0, Caldera-like feature in E Melotte Regio. Additional features: pieces of dark terrain cut by bands of bright terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 12, None, 2.0, 36.5, 0.0, 4.0, 34.0, 39.0, Possiblecaldera-like feature in NE Mysia Sulci. Additional features: extensively resurfaced bright terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 13, None, 12.5, 47.0, 11.0, 14.0, 45.0, 49.0, Poorly resolved caldera-like feature in Mysia Sulci. Additional features: extensively resurfaced bright terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 14, None, 43.0, 36.0, 41.0, 45.0, 34.0, 38.0, Poorly resolved caldera-like feature in Nun Sulci, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 15, None, -13.0, 216.5, -15.0, -11.0, 214.0, 219.0, Possiblecaldera-like feature in a small band within Marius Regio, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study formation process at the border between dark and bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 16, None, -19.5, 216.0, -21.0, -18.0, 214.0, 218.0, Possible caldera E of Gad (#4.5.6), Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 17, None, 26.5, 34.5, 24.0, 29.0, 32.0, 37.0, Possiblecaldera-like feature in the East of impact crater Ba'al superimposed by two small fresh impact craters, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 18, Sippar Sulcus, -16.5, 184.0, -19.0, -14.0, 182.0, 186.0, Potential flow feature at the boundary between dark and bright terrain (observed by Galileo SSI with 145 m/pixel G7), Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study formation process at the border between dark and bright terrain, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0
# 3, 0, #0a9415, Dark Ray. Floor. Halo Craters, ---, ---, ---, ---, ---, ---, High concentrations of dark material related to fresh impact features, Determine global composition; distribution and evolution of surface materials (GB/GD/GE),,,,,,,,,,
3, 0, 1, Kittu, 1.2, 24.8, -4.0, 6.5, 22.0, 27.5, Dark ray crater in the Mysia Sulci (G7GSKITTU_01 and G7GSKITTU_02 observed by Galileo SSI and NIMS), Study key feature of dark crater material; investigate nature and origin of dark crater material in relation to substrate and subsurface properties (bright terrain with pieces of dark terrain?), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 2, Tammuz, 14.5, 129.5, 10.0, 19.0, 123.0, 136.0, Poorly resolved bright as well as dark ray crater in Marius Regio (Galileo NIMS observation G2GNTAMMUZ), Resolve unknown properties and of dark and bright ejecta in relation to substrate and subsurface properties (dark terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 3, Antum, 5.4, 140.5, 1.9, 8.8, 136.0, 145.0, Poorly resolved dark ray crater in Marius Regio (Galileo NIMS observation G2GNANTUM), Study key feature of dark crater material; investigate properties and nature and origin of dark crater material in relation to substrate and subsurface properties (dark terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 4, Mir, -4.0, 128.0, -7.0, -1.0, 124.0, 132.0, Poorly resolved dark ray crater in Marius Regio (Galileo NIMS observation G1GNMIRRAY), Study key feature of dark crater material; investigate properties and nature and origin of dark crater material in relation to substrate and subsurface properties (dark terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 5, None, 6.2, 126.5, 2.5, 10.0, 121.0, 132.0, Dark ray crater in Marius Regio close in proximity to Ombos close to the equator. Additional features: degraded anomalous dome crater/penepamlimpsest Ombos, Study dark crater material; investigate properties and nature and origin of dark crater material in relation to substrate and subsurface properties (dark terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 6, We-Ila, -12.5, 70.5, -17.0, -8.0, 65.0, 76.0, Poorly resolved dark impact crater with dark floor and rim; inferring contamination with dark impactor material, Resolve the unspecified nature and properties and origin of dark material in relation to substrate and subsurface properties, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 7, Khensu, 1.0, 207.0, -1.0, 3.0, 205.0, 209.0, Small crater with dark floor; bright central peak and bright halo in Uruk Sulcus, Investigate properties and origin of dark floor and bright halo in relation to substrate and subsurface properties (bright terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 8, None, 21.5, 173.5, 20.0, 23.0, 172.0, 175.0, Small crater with dark floor; bright central peak and bright halo in Mashu Sulcus, Investigate properties and origin of dark floor material in relation to surface and subsurface properties (bright terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 9, Humbaba, -54.0, 291.0, -60.0, -48.0, 286.0, 296.0, Crater with dark floor and rim but bright halo located within bright terrain but close to small piece of dark terrain. Additional features: bright terrain in contact with dark terrain, Investigate properties and origin of dark crater material possible association of a small piece of dark terrain; investigate deformation style in bright terrain and contact to dark terrain, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 10, None, 32.0, 4.0, 30.0, 34.0, 2.0, 6.0, Small dark floor crater but bright halo within very smooth (possibly resolution effect) bright terrain. Additional features: dark floor crater superimposing older; larger degraded crater, Investigate properties and origin of dark floor and bright halo in relation to substrate and subsurface properties (bright terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 11, None, 4.0, 10.5, 2.0, 6.0, 8.0, 13.0, Small dark floor crater but bright halo within bright terrain. Additional features: bright terrain with the contact to dark terrain, Investigate properties and origin of dark floor and dark and bright halo in relation to substrate and subsurface properties (bright terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 12, None, -29.0, 26.0, -31.0, -27.0, 24.0, 28.0, Poorly resolved dark floor craters in Nicholson Regio. Additional features: dark terrain; degraded impact features, Investigate key feature to solve association of the dark crater material and the ancient dark terrain, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 13, None, -11.0, 284.5, -14.0, -8.0, 282.0, 287.0, Small dark floor and dark halo crater in Babylon Sulci. Additional features: bright terrain with additional craters (central pits and peaks) without dark material, Investigate small dark floor and ejecta crater within bright terrain in relation to surface and subsurface properties of the bright terrain, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
