# Category, Subcategory, ROI, Name, lat, lon_e, min_lat, max_lat, min_lon_e, max_lon_e, Description, Science Rationale (JUICE Science Objective), UVS, JANUS HR, JANUS COLOR, JANUS STEREO, MAJIS, SWI, RIME, GALA, PEP/RPWI, J-MAG
5, 0, 4, None, 42.0, 19.0, 38.0, 46.0, 13.0, 25.0, Poorly resolved unnamed crater with bright and dark albedo ejecta within Melotte Regio; possibly emplaced at a border between dark and bright terrain, Study bright ray crater material with respect to the excavation depth of the crater; its age; and its substrate; investigate crater morphology; resolve origin of the ejecta’s changing color/composition, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
5, 0, 5, Apophis, -8.0, 84.0, -12.0, -4.0, 80.0, 88.0, Poorly resolved small bright ray crater close to We-ila. Additional features: complex crater morphology (pedestals?), Study bright ray crater material with respect to the excavation depth of the crater; its age; and its substrate; investigate crater morphology, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
5, 0, 6, Haroeris/Ta-Urt, 27.5, 59.0, 21.0, 34.0, 49.0, 69.0, Poorly resolved bright ray craters. Additional features: unknown crater morphology, Study bright ray crater material with respect to the excavation depth of the crater; its age; and its location in the bright terrain; investigate crater morphology, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
5, 0, 7, None, 0.5, 351.5, -2.5, 3.5, 348.0, 355.0, Poorly resolved medium sized bright/intermediate ray crater located in Barnard Regio. Additional features: unknown crater morphology (central pit?), Study bright ray crater material with respect to the excavation depth of the crater; its age; and its location in the dark terrain; investigate crater morphology; investigate ray fading in comparison to other bright ray craters such Tros (#5.0.2); investigate crater morphology, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
5, 0, 8, Shu, 43.5, 3.0, 38.0, 49.0, 358.0, 8.0, Relatively small bright ray crater emplaced in a contact region between bright and pieces of dark terrain. Additional features: complex crater morphology, Study bright ray crater material with respect to the excavation depth of the crater; its age; and substrate; investigate crater morphology, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
5, 0, 9, Selket, 15.5, 254.0, 9.0, 22.0, 247.0, 261.0, Poorly resolved large bright ray crater in Galileo Regio. Additional features: unknown crater morphology, Study bright ray crater material with respect to the excavation depth of the crater; its age; and its substrate (dark terrain); investigate formation of the crater morphology in relation to the dark terrain, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
5, 0, 10, Achelous, 61.5, 348.5, 57.0, 66.0, 341.0, 356.0, Bright ray crater located within bright terrain. Additional features: relatively older impact crater Gula (central peak and possibl pedestals), Study bright ray crater material with respect to the excavation depth of the crater; its age; and its substrate (bright terrain); investigate formation of the different crater morphologies of Achelous and Gula, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
5, 0, 11, Laomedon, 22.0, 282.0, 15.0, 29.0, 276.0, 288.0, Small bright ray crater with extended rays located in Xibalba Sulcus. Additional features: additional impact craters of different sizes; ages and morphology, Study bright ray crater material with respect to the excavation depth of the crater; its age; and its substrate (bright terrain); investigate formation of the crater morphologies in relation to the bright terrain, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
5, 0, 12, Cisti, -31.5, 295.0, -38.0, -25.0, 288.0, 302.0, Two mid-sized bright ray craters within bright terrain; with pronounced continuous ejecta blanket. Additional features: complex crater morphology (central pit); additional impact crater morphologies (peak; pedestals; dome; pit; penepalimpsest) of different sizes; ages and partly superimposed to each other, Study bright ray crater material with respect to the excavation depth of the crater; its age; and its substrate; investigate crater morphologies depending on substrate, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
# 6, 0, #e4b015, Resurfaced Terrain, ---, ---, ---, ---, ---, ---, Tectonic resurfacing, Characterize the iceshell/Determine global composition; distribution and evolution of surface materials / Understand the formation of surface features and search for past and present activity (GB/GD/GE),,,,,,,,,,
# 6, 1, #e4b015, Grooves / Fractures, ---, ---, ---, ---, ---, ---, Possible incipient resurfacing, Characterize surface and subsurface properties and investigate formation and deformation style of incipient resurfacing of the dark terrain,,,,,,,,,,
6, 1, 1, Marius Regio I, -11.0, 186.0, -14.0, -8.0, 182.0, 190.0, Peculiar groove in Marius Regio; intersection with bright band Erech Sulcus; cuts and deforms pre-existing impact crater. Additional features: portion of the bright band of Erech Sulcus, Study formation of grooves within dark terrain; investigate age relationship to dark terrain, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 1, 2, Galileo Regio, 19.0, 206.5, 13.0, 25.0, 198.0, 215.0, Intersection by sets of concentric and radial furrows within dark terrain. Additional features: dark terrain; degraded impact craters ofdifferent morphologies;age and sizes, Study differences related and non-impact-related tectonics, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 1, 3, Galileo Regio, 27.5, 231.0, 22.0, 33.0, 225.0, 237.0, Intersection by sets of concentric and radial furrows within dark terrain. Additional features: dark terrain; degraded impact craters ofdifferent morphologies;age and sizes, Study differences of impact-related and non-impact-related tectonics; study deformation of impact craters, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 1, 4, Perrine Regio, 16.5, 303.5, 10.0, 23.0, 297.0, 310.0, Portion of Perrine Regio intersected by sets of grooves. Additional features: dark terrain; additional more or less degraded impact craters of different morphologies;contact between dark and bright terrain; narrow band of bright terrain; second individual band; both truncated by younger portion of bight terrain including remnants a potential patera, Study differences of impact-related and non-impact-related tectonics; study deformation of impact craters; study resurfacing style of dark terrain and craters. contact between bright and dark terrain; characterize deformation styles in bright terrain and potential relationships to the formation of pateras, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 1, 5, Marius Regio Ii, 34.0, 168.0, 29.0, 39.0, 163.0, 173.0, Sets of grooves in northern Marius Regio. Additional features: transition between grooves and individual bands; impact crater Anhur; dark terrain including numerous degraded impact craters of different morphology, Study transition between individual grooves to narrow bright bands; study deformation of impact craters; characterize dark material; characterize impact morphologies and surface degradation by space weathering and/or crater relaxation, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
6, 1, 6, Marius Regio Iii, 39.5, 157.0, 34.0, 45.0, 152.0, 162.0, Sets of grooves in northern Marius Regio. Additional features: transition between grooves and individual bands; small dark halo crater; dark terrain including numerous degraded impact craters of different morphology, Study transition between individual grooves to narrow bright bands; study deformation of impact craters; characterize dark material; characterize impact morphologies and surface degradation by space weathering and/or crater relaxation, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0
6, 1, 8, Anshar Sulcus, 12.0, 170.0, 8.0, 16.0, 167.0, 173.0, Sets of grooves intersecting Marius Regio truncated by Anshar Sulcus. Additional features: dark terrain; degraded impact craters, Study transition between individual grooves to narrow bright bands; study deformation of impact craters; characterize dark material; characterize surface degradation by space weathering and/or crater relaxation, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
# 6, 2, #e4b015, Bands, ---, ---, ---, ---, ---, ---, Individual tectonic bands, Characterize surface and subsurface properties and investigate formation and deformation style of individual bright bands,,,,,,,,,,
6, 2, 1, Hursag Sulcus, -13.0, 97.5, -21.0, -5.0, 89.0, 106.0, Poorly resolved small polygon of dark terrain (part of Melotte Regio) surrounded and cut by several bright bands (Shuruppak and Hursag Sulcus). Additional features: impact crater morphologies in dark and bright terrain; superimposed bright secondary craters originating from Punt (#5.0.3), Study deformation style and formation of individual bright bands and contact to dark terrain with respect to surface and subsurface properties; studysurface degradation within dark and bright terrain; degraded impact morphologies, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 2, 2, Anshar Sulcus, 25.5, 152.0, 20.0, 31.0, 147.0, 157.0, Piece of dark terrain (Marius Regio) cut and surrounded by several bright bands (Mashu and Anshar Sulcus); numerous small-scale polygons of dark terrain in the northwest of the location, Study deformation style and formation of individual bright bands and contact to dark terrain with respect to surface and subsurface properties, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 2, 3, Kishar Sulcus, -12.0, 137.5, -18.0, -6.0, 130.0, 145.0, Broad band of comparably smooth bright terrain cut by Lakhamu Fossa N of Melotte Regio; superimposed linear chains of potential secondary craters from (a) so far unknown primary crater(s), Study deformation style and formation of individual bright bands and contact to dark terrain with respect to surface and subsurface properties, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 2, 4, Dardanus Sulcus, -19.0, 346.0, -23.0, -15.0, 340.0, 352.0, Bright band intersecting Nicholson Regio; example of right-lateral strike-slip tectonism. Additional features: dark terrain; degraded impact craters ofdifferent morphologies, Study deformation style and formation of individual bright bands and contact to dark terrain with respect to surface and subsurface properties; study strike-slip tectonism in detail; study surface degradation within dark terrain, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 2, 5, Arbela Sulcus, -16.5, 12.5, -19.0, -14.0, 10.0, 15.0, Bright band intersecting Nicholson Regio; partly intersecting impact craters. Additional features: dark terrain; degraded impact craters of different ages; sizes and morphologies, Study deformation style and formation of individual bright bands and contact to dark terrain with respect to surface and subsurface properties; study impact crater deformation; study surface degradation within dark terrain, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 2, 6, Elam/Nippur Sulcus, 49.0, 171.0, 43.0, 55.0, 165.0, 177.0, Bright bands of Elam and Nippur Sulcus intersecting slivers of dark terrain including very smooth portions of bright terrain; contact to dark terrain. Additional features: smallfresh impact craters, Study deformation style and formation of individual bright bands and contact to dark terrain with respect to surface and subsurface properties; studyfresh impactcraters, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 2, 7, Ur/Philae Sulcus, 58.5, 187.5, 55.0, 62.0, 184.0, 191.0, Bright bands of Ur and Philae Sulcus between and surrounding dark terrain. Additional features: degraded impact crater Lapton located in dark terrain, Study deformation style and formation of individual bright bands and contact to dark terrain with respect to surface and subsurface properties, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
# 6, 3, #e4b015, Network of Bands, ---, ---, ---, ---, ---, ---,  Complex network of tectonic features, Investigate formation and deformation style of resurfacing with respect to surface and subsurface properties,,,,,,,,,,
6, 3, 1, Babylon Sulci I, -37.5, 227.5, -43.0, -32.0, 222.0, 233.0, Portion of extensively resurfaced area of Babylon Sulci (different deformation styles) including potential smooth bright terrain. Additional features: small fresh central peak and pedestal craters, Characterize deformation style of individual polygons or cells of bright terrain with respect to surface and subsurface properties; study age relationships of different resurfacing styles; search for Europa-like resurfacing; search for signs of surface-ocean interaction, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 2, Uruk Sulcus I, -5.0, 210.0, -11.0, 1.0, 202.0, 218.0, Portion of Uruk Sulcus consisting of a network of differently deformed cells/polygons of bright terrain in contact to the dark terrain of Galileo and Marius Regio; possible over flown portions of dark terrain. Additional features: smallfresh bright (one dark) impact craters; additional more or less degraded impact craters in dark and bright terrain of different morphologies, Study deformation style and formation of individual polygons or cells of bright terrain with respect to surface and subsurface properties; define possible age relationships to reconstruct the formation of Uruk Sulcus; characterize contact to dark terrain; investigate un-weathered material of fresh impact craters, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 3, Uruk Sulcus Ii, 10.0, 187.0, 5.0, 15.0, 182.0, 192.0, Portion of Uruk Sulcus consisting of a network of differently deformed cells/polygons (possibly including very smooth portions) of bright terrain in contact to the dark terrain of Marius Regio. Additional features: smallfresh impact craters; additional more or less degraded impact craters in dark and bright terrain of different morphologies networks of bands in Uruk Sulcuswithdifferent stylesof contact to dark terrain., Study deformation style and formation of individual polygons or cells of bright terrain with respect to surface and subsurface properties; define possible age relationships to reconstruct the formation of Uruk Sulcus; characterize contact to dark terrain; investigate un-weathered material of fresh impact craters formation of Uruk Sulcus., 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 4, Mysia Sulci, -1.0, 46.0, -6.0, 4.0, 41.0, 51.0, Extensively resurfaced portion of bright terrain region South of Mysia Sulci. Additional features: superimposed small fresh impact craters of different morphologies (at least one pedestal crater), Study deformation style and formation of individual polygons or cells of bright terrain with respect to surface and subsurface properties; define possible age relationships of deformation styles; investigate un-weathered material of fresh impact craters; search for signs of surface-ocean interaction, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 5, Phrygia Sulcus I, 15.0, 350.0, 10.0, 20.0, 345.0, 355.0, Extensively resurfaced region of PhrygiaSulcus east of Tros extensively resurfaced region of Phrygia Sulcus east of Tros, Characterize deformation style of individual polygons or cells of bright terrain with respect to surface and subsurface properties; study age relationships of different resurfacing styles; search for signs of surface-ocean interaction, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 6, Babylon Sulci Ii, 4.5, 285.5, -1.0, 10.0, 280.0, 291.0, Slivers of a heavily resurfaced polygon of dark terrain surrounded and intersected by extensively resurfaced (partly very smooth) Babylon Sulci. Additional features: Fresh and partially degraded impact craters of different morphologies, Characterize resurfacing of dark terrain; Study deformation style of individual polygons or cells of bright terrain with respect to surface and subsurface properties; study age relationships of different resurfacing styles, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 7, Babylon Sulci Iii, -26.5, 306.5, -31.0, -22.0, 302.0, 311.0, Extensively resurface portionof bright terrain of Babylon Sulci withdifferent deformations styles including a very smooth portion of bright terrain. Additional features: sliver of dark terrain; superimposed impact craters, Study deformation style and formation of individual polygons or cells of bright terrain with respect to surface and subsurface properties; define possible age relationships of deformation styles; investigate impact crater morphologies; search for signs of surface-ocean interaction, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 8, Babylon Sulci Iii, -8.5, 295.0, -13.0, -4.0, 290.0, 300.0, Extensively resurface portionof bright terrain of Babylon Sulci withdifferent deformations styles. Additional features: fresh dark floor and bright impact craters; additional more or less degraded impact craters of different morphologies, Study deformation style and formation of individual polygons or cells of bright terrain with respect to surface and subsurface properties; define possible age relationships of deformation styles; investigate nature and origin of dark floor craters and degradation of impact crater morphologies in the bright terrain, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 9, Babylon Sulci V, -8.0, 279.0, -11.0, -5.0, 276.0, 282.0, Extensively resurface portionof bright terrain of Babylon Sulci withdifferent deformations styles. Additional features: fresh bright impact craters; additional more or less degraded impact craters ofdifferent morphologies, Study deformation style and formation of individual polygons or cells of bright terrain with respect to surface and subsurface properties; define possible age relationships of deformation styles; search for signs of surface-ocean interaction; investigate degradation of impact crater morphologies in the bright terrain, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 10, Sippar Sulcus, -21.5, 176.5, -26.0, -17.0, 171.0, 182.0, Reticulate terrain within the extensively resurfaced bright terrain of Sippar Sulcus, Study deformation style and formation of individual polygons or cells of bright terrain with respect to surface and subsurface properties; define possible age relationships of deformation styles; investigate the formation process; age of reticulate terrain and association with bright terrain formation, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 11, Phrygia Sulcus Ii, 8.5, 315.0, 2.0, 15.0, 310.0, 320.0, Extensively resurfaced portion of Phrygia Sulcus west of Tros with relicts of potential Europa-like deformation style such as double ridges, Study deformation style and formation of individual polygons or cells of bright terrain with respect to surface and subsurface properties; define possible age relationships of deformation styles; investigate impact crater morphologies; search for Europa-like resurfacing and signs of surface-ocean interaction, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
6, 3, 12, None, -20.5, 194.0, -27.0, -14.0, 188.0, 200.0, Reticulate terrain within the extensively resurfaced bright terrain of Sippar Sulcus, Study deformation style and formation of individual polygons or cells of bright terrain with respect to surface and subsurface properties; define possible age relationships of deformation styles; investigate the formation process; age of reticulate terrain and association with bright terrain formation, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0
# 7, 0, #a55702, Ancient Dark Terrain, ---, ---, ---, ---, ---, ---, Ancient terrain; erosional surface features in the ancient dark terrain. degraded impact craters, Determine global composition; distribution and evolution of surface materials; characterize surface degradation in relation with external environment and subsurface properties (GB/GC/GD/GE),,,,,,,,,,
7, 0, 1, None, -26.5, 219.5, -30.0, -23.0, 215.0, 224.0, Portion of dark terrain in Marius Regio with smooth areas covered by dark material and remnants of a degraded dome crater. Additional features: grooves and narrow bands of bright terrain; additional degraded impact craters, Study nature and origin of dark material and processes responsible for surface degradation; search for possible organic compounds; study formation of narrow bright bands and their influence onto the evolution of the dark terrain, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0
7, 0, 2, Perrine Regio I, 26.0, 344.0, 21.0, 31.0, 340.0, 348.0, Poorly resolved portion of dark terrain in Perrine Regio including numerous more or less degraded impact craters. Additional features: ejecta of Tros, Study nature and origin of dark material; search for possible organic compounds; investigate processes responsible for surface degradation, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0
7, 0, 3, Perrine Regio Ii, 45.0, 352.0, 42.0, 48.0, 346.0, 358.0, Poorly resolved but presumably darkest region in Perrine Regio, Study nature and origin of dark material; search for possible organic compounds; investigate processes responsible for surface degradation, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0
7, 0, 4, Marius Regio I, -3.5, 186.5, -7.0, 0.0, 182.0, 191.0, Comparably pristine and uniform region of dark terrain unaffected by tectonic deformations within Marius Regio with numerous more or less degraded impact features, Study nature and origin of dark material and processes responsible for surface degradation; study formation of adjacent narrow bright bands and their influence onto the evolution of the dark terrain, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0
7, 0, 5, Nicholson Regio I, -18.5, 29.5, -22.0, -15.0, 24.0, 35.0, Mostly uniform portion of dark terrain within Nicholson Regio with sets of degraded arcuate furrows and numerous more or less degraded impact craters., Study nature and origin of dark material and processes responsible for surface degradation; study furrow formation, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0
7, 0, 6, Melotte Regio, 9.5, 97.0, 5.0, 14.0, 92.0, 102.0, Poorly resolved portion of dark terrain in Melotte Regio in the equatorial region of the trailing hemisphere, Key region for the investigation of dark material; study nature and origin of dark material and processes responsible for surface degradation; search for possible organic compounds; studyfurrow formation, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0
7, 0, 7, Galileo Regio, 37.5, 192.5, 30.0, 45.0, 185.0, 200.0, Portion of dark terrain in Galileo Regio with arcuate impact-induced furrows (Lakhmu Fossae) and palimpsests (e.g. T ettu Facula) indifferent statesof degradation, Study nature and origin of dark material and processes responsible for surface degradation; study furrow formation, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0
7, 0, 8, Nicholson Regio Ii, -40.0, 317.5, -45.0, -35.0, 310.0, 325.0, Portion of dark terrain in western Nicholson Regio with sets of arcuate furrows, Study nature and origin of dark material and processes responsible for surface degradation; study furrow formation, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0
7, 0, 9, Marius Regio Ii, 4.0, 166.5, -1.0, 9.0, 161.0, 172.0, Comparably pristine portion of dark terrain in Marius Regio without prominent tectonic features but with numerous more or less degraded impact features, Key region for the investigation of dark material; study nature and origin of dark material and processes responsible for surface degradation; search for possible organic compounds, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
